Americas,Dominican Republic,145,475,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,3471
Americas,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,618
Americas,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21
Americas,French Guiana,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
Americas,Guatemala,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
Americas,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90
Americas,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47
Americas,Jamaica,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,173
Americas,Mexico,452,317,3311,300,0,280,200,0,0,0,0,0,0,0,0,0,0,14612,19472
Americas,Nicaragua,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,150,186
Americas,Panama,0,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,1290
Americas,Peru,581,3218,1653,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,8517
Americas,Puerto Rico,160,203,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,1173
Americas,Saint Kitts and Nevis,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Americas,Trinidad and Tobago,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
Americas,United States,20375,50142,29678,11655,6518,1400,100,223,0,0,0,0,0,0,0,0,0,16256,136347
Americas,Uruguay,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
Asia,Afghanistan,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3020
Asia,Armenia,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,255
Asia,Azerbaijan,230,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470
Asia,Bahrain,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,191
Asia,Bangladesh,70,528,184,0,0,300,0,0,0,0,0,0,0,0,0,100,0,1111,2293
Asia,Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,290
Asia,Brunei,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Asia,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,2470
Asia,China,57637,33159,3701,388,0,0,0,2000,0,0,0,0,0,0,0,0,0,499481,596365
Asia,Cyprus,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,72
Asia,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96
Asia,Hong Kong,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Asia,India,3345,8771,12083,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,31445,66644
Asia,Indonesia,145,3425,2100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,10660,16530
Asia,Iran,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,1800
Asia,Iraq,0,1980,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6355,8460
Asia,Israel,418,356,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,901
Asia,Japan,471,176,111,80,0,0,0,75,0,0,0,0,0,0,0,0,105,1230,2248
Asia,Jordan,0,0,0,600,0,530,0,0,0,0,0,0,0,0,0,0,0,33,1163
Asia,Kazakhstan,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150
Asia,Kuwait,0,0,30,0,300,0,0,1420,0,0,0,0,0,0,0,0,0,6260,8010
Asia,Kyrgyzstan,100,250,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1450
Asia,Laos,64,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304
Asia,Lebanon,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
Asia,Malaysia,449,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732,2372
Asia,Maldives,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Asia,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50
Asia,Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,340
Asia,North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500
Asia,Oman,15,135,1200,546,1100,0,0,8400,0,3350,0,0,0,0,0,7650,0,24068,46464
Asia,Pakistan,1450,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3575,5337
Asia,Palestine,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,70
Asia,Philippines,2201,8108,3963,11213,452,1181,0,0,0,0,0,0,0,0,0,0,0,9469,36587
Asia,Qatar,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875
Asia,Saudi Arabia,810,452,2180,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,9530,14972
Asia,Singapore,0,140,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,624
Asia,South Korea,732,706,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,3180,5218
Asia,Sri Lanka,100,100,1250,0,0,0,0,525,0,0,0,0,0,0,0,0,0,615,2590
Asia,Syria,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,516
Asia,Taiwan,964,69,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,2900
Asia,Thailand,24,0,0,0,50,0,0,458,250,40,398,140,325,100,175,0,0,742,2702
Asia,Türkiye,810,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336,3186
Asia,United Arab Emirates,369,1533,0,3100,0,0,0,2000,0,0,0,0,0,0,0,0,0,3850,10852
Asia,Uzbekistan,200,3047,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,5697
Asia,Vietnam,1135,1050,225,130,0,0,0,0,0,0,0,0,0,0,0,0,0,7655,10195
Asia,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,190
Europe,Albania,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,1454
Europe,Austria,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,144
Europe,Bosnia and Herzegovina,128,145,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,1174
Europe,Bulgaria,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,774
Europe,Croatia,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,1715
Europe,Denmark,564,186,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1742
Europe,Estonia,32,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Europe,Finland,0,786,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1036
Europe,France,367,82,134,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,308,1892
Europe,Germany,1433,929,428,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,6171
Europe,Greece,805,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50682,52783
Europe,Hungary,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,128
Europe,Ireland,132,0,242,79,0,0,0,0,0,0,0,0,0,0,0,0,0,2317,2770
Europe,Isle of Man,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Europe,Italy,454,255,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403,3528
